record_id,aircraft_id,airport_id,wildlife_number_struck,wildlife_number_struck_actual,effect_indicated_damage,when_phase_of_flight,remains_of_wildlife_collected,remains_of_wildlife_sent_to_smithsonian,wildlife_size,conditions_sky,wildlife_species,pilot_warned_of_birds_or_wildlife,cost_total,feet_above_ground,number_of_people_injured,flightdate
201536,14384,3926,1.0,1,No damage,Approach,False,False,Large,Overcast,Unknown bird - large,False,0,1200.0,0,2000-04-21T00:00:00
200666,14384,4020,1.0,1,No damage,Descent,False,False,Small,No Cloud,Unknown bird - small,False,0,6200.0,0,2000-04-21T00:00:00
202494,14384,3924,1.0,1,No damage,Descent,False,False,Small,Some Cloud,Unknown bird - small,True,0,5000.0,0,2000-04-21T00:00:00
202737,14384,3958,1.0,1,Caused damage,Climb,False,False,Large,No Cloud,Unknown bird - large,True,0,8000.0,0,2000-04-21T00:00:00
205706,14384,4027,1.0,1,No damage,Approach,False,False,Medium,Overcast,Unknown bird - medium,False,0,100.0,0,2000-04-21T00:00:00
200551,14384,3947,1.0,1,No damage,Approach,False,False,Large,Overcast,Unknown bird - large,False,0,800.0,0,2000-04-22T00:00:00
201548,14384,3977,1.0,1,No damage,Landing Roll,False,False,Large,Overcast,Canada goose,False,0,0.0,0,2000-04-22T00:00:00
202569,14384,3941,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,200.0,0,2000-04-22T00:00:00
201549,14384,4090,1.0,1,No damage,Climb,False,False,Small,Overcast,Unknown bird - small,False,0,50.0,0,2000-04-22T00:00:00
202342,14384,4087,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Rock pigeon,False,0,5.0,0,2000-04-23T00:00:00
201997,14384,4150,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,300.0,0,2000-04-23T00:00:00
200787,14384,4232,1.0,1,No damage,Climb,False,False,Medium,No Cloud,Unknown bird - medium,False,0,2100.0,0,2000-04-23T00:00:00
203776,14384,3911,1.0,1,No damage,Descent,False,False,Small,No Cloud,Unknown bird - small,False,0,5600.0,0,2000-04-24T00:00:00
201632,14384,3929,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,3000.0,0,2000-04-25T00:00:00
201838,14384,3949,1.0,1,No damage,Landing Roll,False,False,Small,No Cloud,Barn owl,True,0,0.0,0,2000-04-25T00:00:00
200645,14384,4028,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,800.0,0,2000-04-26T00:00:00
202230,14384,4152,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,150.0,0,2000-04-26T00:00:00
202083,14384,3912,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,2500.0,0,2000-04-26T00:00:00
207749,14384,3906,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,2400.0,0,2000-04-26T00:00:00
202020,14384,3958,1.0,1,No damage,Descent,False,False,Small,No Cloud,Unknown bird - small,True,0,3000.0,0,2000-04-26T00:00:00
200284,14384,4021,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,3500.0,0,2000-04-26T00:00:00
202455,14384,3953,1.0,1,Caused damage,Approach,False,False,Large,Some Cloud,Unknown bird - large,True,0,1000.0,0,2000-04-26T00:00:00
201052,14384,4003,1.0,1,No damage,Landing Roll,False,False,Small,Some Cloud,Unknown bird - small,False,0,0.0,0,2000-04-27T00:00:00
202009,14384,4225,1.0,1,No damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,2500.0,0,2000-04-27T00:00:00
209599,14384,3998,1.0,1,Caused damage,Approach,False,False,Medium,No Cloud,Ruddy duck,False,11287,5000.0,0,2000-04-27T00:00:00
202620,14384,4282,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,3000.0,0,2000-04-28T00:00:00
201424,14384,3922,1.0,1,No damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,True,0,10.0,0,2000-04-28T00:00:00
200441,14384,3944,1.0,1,No damage,Approach,False,False,Small,Overcast,Unknown bird - small,True,0,150.0,0,2000-04-28T00:00:00
204976,14384,4013,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,3000.0,0,2000-04-28T00:00:00
200240,14384,3919,1.0,1,Caused damage,Climb,True,True,Large,Some Cloud,Canada goose,True,334091,500.0,0,2000-04-28T00:00:00
201565,14384,4167,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,1500.0,0,2000-04-28T00:00:00
200624,14384,4076,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,400.0,0,2000-04-29T00:00:00
204024,14384,4021,1.0,1,Caused damage,Descent,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,6000.0,0,2000-04-29T00:00:00
201613,14384,4176,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,200.0,0,2000-04-30T00:00:00
200400,14384,3912,1.0,1,No damage,Climb,False,False,Large,No Cloud,Unknown bird - large,False,0,9500.0,0,2000-04-30T00:00:00
202333,14384,4055,1.0,1,No damage,Climb,False,False,Small,Some Cloud,Unknown bird - small,False,0,50.0,0,2000-05-01T00:00:00
200778,14384,4096,1.0,1,No damage,Landing Roll,False,False,Medium,Overcast,Herring gull,False,0,0.0,0,2000-05-02T00:00:00
205793,14384,3976,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,1900.0,0,2000-05-02T00:00:00
201502,14384,3945,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,True,0,3000.0,0,2000-05-02T00:00:00
202809,14384,4202,1.0,1,No damage,Take-off run,False,False,Large,No Cloud,Unknown bird - large,False,0,0.0,0,2000-05-02T00:00:00
204679,14384,3976,1.0,1,Caused damage,Climb,False,False,Large,Overcast,Canada goose,False,13364,100.0,0,2000-05-02T00:00:00
203159,14384,3947,1.0,1,No damage,Take-off run,False,False,Small,Some Cloud,Unknown bird - small,False,0,0.0,0,2000-05-03T00:00:00
201991,14384,3953,1.0,1,No damage,Climb,False,False,Medium,No Cloud,Unknown bird - medium,True,0,50.0,0,2000-05-03T00:00:00
201574,14384,3947,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,3500.0,0,2000-05-03T00:00:00
200826,14384,3919,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,True,0,10.0,0,2000-05-04T00:00:00
205679,14384,3915,1.0,1,No damage,Climb,False,False,Medium,No Cloud,Unknown bird - medium,False,0,7000.0,0,2000-05-04T00:00:00
202189,14384,4312,1.0,1,No damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,100.0,0,2000-05-04T00:00:00
206064,14384,3993,1.0,1,No damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,1000.0,0,2000-05-05T00:00:00
203982,14384,3976,1.0,1,No damage,Approach,False,False,Small,Overcast,Unknown bird - small,False,0,100.0,0,2000-05-05T00:00:00
200929,14384,3976,1.0,1,No damage,Approach,False,False,Small,Overcast,Unknown bird - small,False,0,2500.0,0,2000-05-05T00:00:00
205788,14384,3948,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,1200.0,0,2000-05-05T00:00:00
205749,14384,3951,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,3000.0,0,2000-05-05T00:00:00
200374,14384,3911,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,True,0,150.0,0,2000-05-06T00:00:00
201073,14384,4166,1.0,1,No damage,Descent,False,False,Small,Some Cloud,Unknown bird - small,False,0,3500.0,0,2000-05-07T00:00:00
200723,14384,3906,1.0,1,Caused damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,3400.0,0,2000-05-07T00:00:00
201291,14384,4119,1.0,1,No damage,Taxi,False,False,Small,Some Cloud,Unknown bird - small,False,0,0.0,0,2000-05-07T00:00:00
201788,14384,3974,1.0,1,No damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,1500.0,0,2000-05-07T00:00:00
201072,14384,4150,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,200.0,0,2000-05-07T00:00:00
204582,14384,3921,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,200.0,0,2000-05-08T00:00:00
202215,14384,3921,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,100.0,0,2000-05-08T00:00:00
201576,14384,4114,1.0,1,No damage,Descent,False,False,Medium,Overcast,Unknown bird - medium,False,0,1800.0,0,2000-05-08T00:00:00
203311,14384,4055,1.0,1,Caused damage,Approach,False,False,Medium,Overcast,Unknown bird - medium,False,8018,2000.0,0,2000-05-08T00:00:00
200820,14384,4015,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,100.0,0,2000-05-09T00:00:00
201213,14384,3944,1.0,1,Caused damage,Descent,False,False,Small,No Cloud,Unknown bird - small,False,0,8000.0,0,2000-05-09T00:00:00
206765,14384,4009,1.0,1,Caused damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,200.0,0,2000-05-09T00:00:00
200942,14384,3906,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,100.0,0,2000-05-10T00:00:00
201500,14384,3912,1.0,1,No damage,Climb,False,False,Medium,No Cloud,Unknown bird - medium,False,0,1500.0,0,2000-05-10T00:00:00
201079,14384,3906,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,1500.0,0,2000-05-11T00:00:00
203314,14384,3906,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,True,0,500.0,0,2000-05-11T00:00:00
200784,14384,3976,1.0,1,No damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,500.0,0,2000-05-12T00:00:00
202934,14384,3991,1.0,1,No damage,Climb,False,False,Small,Overcast,Unknown bird - small,True,0,400.0,0,2000-05-12T00:00:00
207216,14384,3932,1.0,1,No damage,Climb,False,False,Small,Some Cloud,Unknown bird - small,False,0,7000.0,0,2000-05-12T00:00:00
201356,14384,4005,1.0,1,No damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,1000.0,0,2000-05-12T00:00:00
200851,14384,3960,1.0,1,No damage,Climb,False,False,Medium,No Cloud,Unknown bird - medium,True,0,1000.0,0,2000-05-12T00:00:00
204556,14384,4025,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,2900.0,0,2000-05-12T00:00:00
201171,14384,3961,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,10.0,0,2000-05-14T00:00:00
200241,14384,3911,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,500.0,0,2000-05-14T00:00:00
203231,14384,4013,1.0,1,No damage,Climb,False,False,Small,Some Cloud,Unknown bird - small,False,0,4000.0,0,2000-05-14T00:00:00
200029,14384,3960,1.0,1,No damage,Approach,False,False,Small,No Cloud,European starling,True,0,30.0,0,2000-05-14T00:00:00
201618,14384,3931,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,100.0,0,2000-05-14T00:00:00
201047,14384,3929,1.0,1,Caused damage,Climb,False,False,Large,No Cloud,Canada goose,False,0,8300.0,0,2000-05-14T00:00:00
201472,14384,3917,1.0,1,Caused damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,4000.0,0,2000-05-15T00:00:00
200123,14384,4013,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,1000.0,0,2000-05-15T00:00:00
206094,14384,3947,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,1900.0,0,2000-05-16T00:00:00
203406,14384,3918,1.0,1,No damage,Approach,False,False,Large,Some Cloud,Osprey,False,0,10.0,0,2000-05-16T00:00:00
202486,14384,3929,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,1000.0,0,2000-05-16T00:00:00
207226,14384,3905,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,200,50.0,0,2000-05-16T00:00:00
201065,14384,4213,1.0,1,No damage,Landing Roll,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,0.0,0,2000-05-16T00:00:00
203914,14384,4313,1.0,1,No damage,Approach,False,False,Small,No Cloud,Common nighthawk,False,0,3.0,0,2000-05-16T00:00:00
201941,14384,3949,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,1000.0,0,2000-05-16T00:00:00
201699,14384,3952,1.0,1,No damage,Landing Roll,False,False,Medium,Overcast,Herring gull,True,0,0.0,0,2000-05-16T00:00:00
204963,14384,4009,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,True,0,900.0,0,2000-05-16T00:00:00
200977,14384,4027,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,1200.0,0,2000-05-16T00:00:00
203774,14384,3995,1.0,1,No damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,100.0,0,2000-05-16T00:00:00
201137,14384,4307,1.0,1,No damage,Approach,False,False,Medium,Overcast,Unknown bird - medium,False,0,50.0,0,2000-05-18T00:00:00
204615,14384,4132,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,300.0,0,2000-05-18T00:00:00
202374,14384,4437,1.0,1,Caused damage,Climb,False,False,Large,No Cloud,Unknown bird - medium,True,0,20.0,0,2000-05-18T00:00:00
204992,14384,4260,1.0,1,No damage,Approach,False,False,Medium,Overcast,Herring gull,False,0,50.0,0,2000-05-19T00:00:00
204993,14384,4148,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,3000.0,0,2000-05-19T00:00:00
206384,14384,3944,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,200.0,0,2000-05-19T00:00:00
205371,14384,4005,1.0,1,No damage,Taxi,False,False,Large,Overcast,Canada goose,True,0,0.0,0,2000-05-19T00:00:00
204724,14384,4039,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,True,0,75.0,0,2000-05-19T00:00:00
203213,14384,3949,1.0,1,No damage,Descent,False,False,Medium,Overcast,Unknown bird - medium,True,0,5000.0,0,2000-05-19T00:00:00
201273,14384,4438,1.0,1,Caused damage,Take-off run,False,False,Medium,Overcast,Unknown bird - medium,False,151010,0.0,0,2000-05-19T00:00:00
202772,14384,4085,1.0,1,No damage,Climb,False,False,Medium,No Cloud,Red-tailed hawk,False,0,10.0,0,2000-05-20T00:00:00
201146,14384,3950,1.0,1,No damage,Approach,False,False,Small,Overcast,Unknown bird - small,False,0,50.0,0,2000-05-21T00:00:00
200124,14384,3993,1.0,1,No damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,4000.0,0,2000-05-21T00:00:00
201425,14384,4246,1.0,1,No damage,Take-off run,False,False,Medium,Overcast,Unknown bird - medium,False,0,0.0,0,2000-05-22T00:00:00
200177,14384,4166,1.0,1,No damage,Take-off run,False,False,Small,No Cloud,Unknown bird - small,False,0,0.0,0,2000-05-22T00:00:00
201977,14384,4439,1.0,1,Caused damage,Approach,False,False,Large,Overcast,Canada goose,False,7885,50.0,0,2000-05-22T00:00:00
201298,14384,3960,1.0,1,No damage,Climb,False,False,Medium,Overcast,Unknown bird - medium,False,0,100.0,0,2000-05-22T00:00:00
201943,14384,3952,1.0,1,No damage,Take-off run,False,False,Medium,Overcast,Ring-billed gull,True,0,0.0,0,2000-05-23T00:00:00
223038,14384,4440,1.0,1,Caused damage,Landing Roll,False,False,Large,Some Cloud,Canada goose,False,0,0.0,0,2000-05-23T00:00:00
203620,14384,3965,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,8000.0,0,2000-05-23T00:00:00
201877,14384,4073,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,300.0,0,2000-05-24T00:00:00
201895,14384,3937,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Killdeer,True,0,50.0,0,2000-05-24T00:00:00
205209,14384,3952,1.0,1,No damage,Landing Roll,False,False,Medium,Some Cloud,Ring-billed gull,True,0,0.0,0,2000-05-24T00:00:00
204826,14384,4021,1.0,1,Caused damage,Descent,False,False,Medium,No Cloud,Unknown bird - medium,False,0,12000.0,0,2000-05-24T00:00:00
201337,14384,3909,1.0,1,No damage,Landing Roll,False,False,Large,No Cloud,Canada goose,False,0,0.0,0,2000-05-24T00:00:00
206092,14384,3906,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,200.0,0,2000-05-24T00:00:00
206193,14384,4156,1.0,1,No damage,Take-off run,False,False,Small,No Cloud,Unknown bird - small,False,0,0.0,0,2000-05-24T00:00:00
201218,14384,3941,1.0,1,No damage,Landing Roll,False,False,Large,Some Cloud,Turkey vulture,True,0,0.0,0,2000-05-24T00:00:00
205396,14384,3906,1.0,1,No damage,Approach,False,False,Small,No Cloud,Mourning dove,False,0,10.0,0,2000-05-25T00:00:00
206041,14384,4254,1.0,1,No damage,Take-off run,False,False,Small,No Cloud,Unknown bird - small,False,0,0.0,0,2000-05-25T00:00:00
202658,14384,4441,1.0,1,No damage,Take-off run,False,False,Small,Some Cloud,Unknown bird - small,False,0,0.0,0,2000-05-26T00:00:00
202952,14384,3922,1.0,1,No damage,Take-off run,False,False,Large,Some Cloud,Coyote,False,0,0.0,0,2000-05-27T00:00:00
202953,14384,4156,1.0,1,No damage,Take-off run,False,False,Small,Overcast,Unknown bird - small,False,0,0.0,0,2000-05-27T00:00:00
202845,14384,3992,1.0,1,No damage,Take-off run,False,False,Medium,Overcast,Unknown bird - medium,False,0,0.0,0,2000-05-27T00:00:00
205084,14384,4015,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,20.0,0,2000-05-28T00:00:00
200120,14384,3909,1.0,1,No damage,Approach,False,False,Medium,Overcast,Unknown bird - medium,False,0,200.0,0,2000-05-28T00:00:00
201339,14384,4442,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,40.0,0,2000-05-28T00:00:00
203176,14384,4015,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,1000.0,0,2000-05-29T00:00:00
200154,14384,3947,1.0,1,No damage,Take-off run,False,False,Small,No Cloud,European starling,False,0,0.0,0,2000-05-29T00:00:00
202901,14384,4119,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,300.0,0,2000-05-30T00:00:00
204536,14384,3911,1.0,1,No damage,Climb,False,False,Small,Some Cloud,American robin,False,0,200.0,0,2000-05-30T00:00:00
203652,14384,4017,1.0,1,Caused damage,Climb,True,True,Small,Some Cloud,Mourning dove,True,0,2000.0,0,2000-05-31T00:00:00
201881,14384,3953,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,500.0,0,2000-06-01T00:00:00
201541,14384,4039,1.0,1,No damage,Take-off run,False,False,Medium,Overcast,Unknown bird - medium,True,0,0.0,0,2000-06-02T00:00:00
202159,14384,3990,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,300.0,0,2000-06-02T00:00:00
202158,14384,3906,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,100.0,0,2000-06-02T00:00:00
201279,14384,4017,1.0,1,No damage,Landing Roll,False,False,Small,Some Cloud,Unknown bird - small,True,0,0.0,0,2000-06-02T00:00:00
200760,14384,4017,1.0,1,No damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,2000.0,0,2000-06-03T00:00:00
200136,14384,3967,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,600.0,0,2000-06-03T00:00:00
200690,14384,3991,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,800.0,0,2000-06-03T00:00:00
202375,14384,3906,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,200.0,0,2000-06-03T00:00:00
201233,14384,3987,1.0,1,No damage,Climb,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,2500.0,0,2000-06-03T00:00:00
200553,14384,3912,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,1500.0,0,2000-06-04T00:00:00
204551,14384,3949,1.0,1,No damage,Landing Roll,False,False,Small,Overcast,Cliff swallow,True,0,0.0,0,2000-06-04T00:00:00
200195,14384,3912,1.0,1,No damage,Take-off run,False,False,Medium,Overcast,Unknown bird - medium,False,0,0.0,0,2000-06-05T00:00:00
204458,14384,3968,1.0,1,No damage,Take-off run,False,False,Medium,Some Cloud,Unknown bird - medium,True,0,0.0,0,2000-06-05T00:00:00
202973,14384,4038,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,True,0,800.0,0,2000-06-05T00:00:00
203828,14384,4440,1.0,1,No damage,Approach,False,False,Small,Some Cloud,European starling,False,0,50.0,0,2000-06-05T00:00:00
200200,14384,4015,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Mourning dove,False,0,50.0,0,2000-06-06T00:00:00
200714,14384,4082,1.0,1,Caused damage,Take-off run,False,False,Medium,No Cloud,Herring gull,False,0,0.0,0,2000-06-06T00:00:00
